 -99.90 -99.90 20171003 09 20171003 09 0.10E+01   201  3  3 1.00 1.00 -179.0    0.0 360  89 "CORRELATION MAP"
 48.00    19.00   20  0.7662875E-05   0.1848040E-06   0.4991971E-03
 49.00    19.00   20  0.5873882E-01   0.1111343E-04   0.4027529E-03
 50.00    19.00   20  0.8599095E+00   0.7395793E-04   0.1702389E-03
 51.00    19.00   20  0.7500000E+00   0.3826379E-03   0.2500000E-03
 52.00    19.00   20  0.7499999E+00   0.3692235E-01   0.2500000E-03
 53.00    19.00   20  0.7500001E+00   0.2555353E+02   0.2500000E-03
 54.00    19.00   20  0.7500000E+00   0.1921819E+01   0.2500000E-03
 55.00    19.00   20  0.7314273E+00   0.2744144E+00   0.2441086E-03
 48.00    20.00   20  0.4216391E-06   0.1453451E-05   0.4998124E-03
 49.00    20.00   20  0.3801307E-01   0.1071491E-04   0.4257908E-03
 50.00    20.00   20  0.9844797E+00   0.6088005E-04   0.4344329E-04
 51.00    20.00   20  0.7500258E+00   0.8279745E-04   0.2499828E-03
 52.00    20.00   20  0.7499999E+00   0.9755001E-03   0.2500000E-03
 53.00    20.00   20  0.7500001E+00   0.4642236E-02   0.2500000E-03
 54.00    20.00   20  0.7500000E+00   0.2954701E-03   0.2500000E-03
 55.00    20.00   20  0.7494794E+00   0.4609885E-04   0.2498267E-03
 56.00    20.00   20  0.2361567E+00   0.7092959E-05   0.2547881E-03
 49.00    21.00   20  0.4213623E-01   0.1273319E-04   0.4209371E-03
 50.00    21.00   20  0.9990404E+00   0.5047096E-04   0.9419105E-05
 51.00    21.00   20  0.7501019E+00   0.3898304E-04   0.2499321E-03
 52.00    21.00   20  0.7500000E+00   0.8052350E-04   0.2500000E-03
 53.00    21.00   20  0.7500001E+00   0.7489492E-04   0.2500000E-03
 54.00    21.00   20  0.7500002E+00   0.1331341E-04   0.2500000E-03
 55.00    21.00   20  0.7499616E+00   0.5961021E-05   0.2499871E-03
 56.00    21.00   20  0.7127556E+00   0.8630112E-05   0.2387625E-03
 57.00    21.00   20  0.1665450E+00   0.1431579E-03   0.2848971E-03
 49.00    22.00   20  0.6398445E-01   0.1871250E-04   0.3973617E-03
 50.00    22.00   20  0.9830047E+00   0.4176187E-04   0.4580989E-04
 51.00    22.00   20  0.7500054E+00   0.3598305E-04   0.2499964E-03
 52.00    22.00   20  0.7500001E+00   0.3012725E-04   0.2500000E-03
 53.00    22.00   20  0.7500000E+00   0.1253847E-04   0.2500000E-03
 54.00    22.00   20  0.7500001E+00   0.9422798E-05   0.2500000E-03
 55.00    22.00   20  0.7500000E+00   0.1726609E-04   0.2500000E-03
 56.00    22.00   20  0.7500000E+00   0.1971873E-03   0.2500000E-03
 49.00    23.00   20  0.1068808E+00   0.3524411E-04   0.3573701E-03
 50.00    23.00   20  0.8959744E+00   0.2559417E-04   0.1401435E-03
 51.00    23.00   20  0.7500917E+00   0.1710472E-04   0.2499388E-03
 52.00    23.00   20  0.7500001E+00   0.1335396E-04   0.2500000E-03
 53.00    23.00   20  0.7500001E+00   0.2414937E-04   0.2500000E-03
 54.00    23.00   20  0.7500000E+00   0.1172819E-03   0.2500000E-03
 55.00    23.00   20  0.7500001E+00   0.2287272E-02   0.2500000E-03
 56.00    23.00   20  0.7500001E+00   0.7551943E+02   0.2500000E-03
 48.00    24.00   20  0.4481726E-05   0.1797112E-04   0.4993866E-03
 49.00    24.00   20  0.2350061E+00   0.7909485E-04   0.2600980E-03
 50.00    24.00   20  0.8344324E+00   0.2279416E-04   0.1900820E-03
 51.00    24.00   20  0.7500404E+00   0.1387565E-04   0.2499730E-03
 52.00    24.00   20  0.7500000E+00   0.3500131E-04   0.2500000E-03
 53.00    24.00   20  0.7500000E+00   0.1163504E-02   0.2500000E-03
 54.00    24.00   20  0.7500001E+00   0.6085835E+01   0.2500000E-03
 48.00    25.00   20  0.6519185E-04   0.2854411E-03   0.4976367E-03
